Date,SMB,HML,WML,MF,RF
25/09/07,-1.131291112,1.590942253,-0.871469781,0.116662934,0.018469592
26/09/07,0.431807435,1.681173234,-2.286482665,-0.042290812,0.018469592
27/09/07,-0.380799991,-1.332217223,0.730641054,0.588155642,0.018469592
28/09/07,-0.444906176,0.542765269,-0.3993382,0.620207903,0.019000735
01/10/07,-0.64658739,0.228520391,0.100910331,1.341568453,0.057013036
03/10/07,-2.506457031,-1.057808954,0.329116508,2.448288006,0.03800508
04/10/07,0.111735869,-0.774114782,1.42954787,0.270226765,0.019000735
05/10/07,0.279513173,-0.884088615,0.701369217,-0.404789353,0.018894691
08/10/07,-0.241999998,-2.200358416,-0.561550006,-2.484161929,0.056694783
09/10/07,-2.054547445,-0.129492742,2.142662279,3.963555476,0.018894691
10/10/07,-0.894151498,-1.439615124,0.611774486,2.121056162,0.018894691
11/10/07,-1.388942064,0.635619085,2.365212966,1.498436254,0.018894691
12/10/07,0.349385086,0.286947792,0.241157338,-1.342421911,0.018469592
15/10/07,-2.150929768,0.380195823,2.692709318,3.714490141,0.055419009
16/10/07,-0.832309026,1.39544914,0.457028731,0.3290002,0.018469592
17/10/07,1.162977147,-0.781317668,0.125261589,-1.80866429,0.018469592
18/10/07,1.14838775,1.397238362,-1.946082724,-2.809143308,0.018469592
19/10/07,0.080570603,-0.289284745,-1.223944716,-2.538010572,0.01878835
22/10/07,0.765192061,0.559496537,0.011746771,-0.451937869,0.05637564
23/10/07,-2.156378365,-0.309863382,3.634360024,5.131049567,0.01878835
24/10/07,-1.36041646,2.044458971,1.714714243,0.776695441,0.01878835
25/10/07,0.23118295,-0.984672816,0.900349299,1.181465991,0.01878835
26/10/07,-0.639179955,-0.00625327,1.478633786,2.409466249,0.0185758
29/10/07,-0.358603284,-1.35621858,2.387596248,2.7904641,0.055737753
30/10/07,-0.202374374,-0.097274788,0.61165802,0.073034972,0.0185758
31/10/07,0.510343113,-0.389391101,0.907628964,1.067539274,0.0185758
01/11/07,-0.631789125,1.191171847,0.627096471,-0.89532673,0.0185758
02/11/07,0.103077041,1.52910596,0.823862428,0.574045024,0.019319132
05/11/07,1.322175075,0.866934477,1.428624493,-0.36329774,0.057968594
06/11/07,0.910004384,0.225808056,-0.330087052,-0.542201362,0.019319132
07/11/07,-0.788284561,-0.157128767,0.554790319,-0.434080751,0.019319132
08/11/07,-0.250233049,0.444517323,-0.27075139,-1.261184509,0.019319132
09/11/07,1.908235956,0.1681115,0.111979572,-0.207091141,0.019319132
12/11/07,-0.586061378,1.042977109,0.156137899,-1.179042953,0.057968594
13/11/07,0.622281902,0.384195358,2.031037396,1.349430138,0.019319132
14/11/07,-1.425790544,1.798639072,0.548577885,3.394998758,0.019319132
15/11/07,-0.391121565,3.916011529,1.202365433,0.896941269,0.019319132
16/11/07,1.916202872,0.94390074,-1.107488567,0.169121144,0.019849655
19/11/07,2.267977681,-0.331742201,-1.304068385,0.773151721,0.059560786
20/11/07,2.476990078,-0.918158604,-0.755534755,-2.04347176,0.019849655
21/11/07,1.345358867,-1.911029044,-1.248501804,-4.378266256,0.019849655
22/11/07,-0.816837666,-0.315533827,-0.911557299,-1.6633736,0.019849655
23/11/07,-0.590835732,-0.758064234,1.047856372,1.930698447,0.019849655
26/11/07,-0.936059092,0.058629242,0.336994733,1.990667714,0.059560786
27/11/07,-0.04997563,0.882214626,-0.839400365,-0.208687019,0.019849655
28/11/07,1.639021351,0.007684341,-0.244276037,-0.848084234,0.019849655
29/11/07,0.516696024,-0.961535636,-0.324393715,-0.323342768,0.019849655
30/11/07,-1.957446473,1.479420215,-0.203237557,2.417079896,0.019849655
03/12/07,0.689525346,0.022192949,0.752761873,2.252892902,0.059560786
04/12/07,0.928140239,0.510636885,0.278307096,0.66183728,0.019849655
05/12/07,0.680698689,1.712353172,0.125254938,1.350658805,0.019849655
06/12/07,2.009764724,4.216632432,-1.380523788,0.065811263,0.019849655
07/12/07,0.524090524,-0.988198937,-2.041430446,-0.042783881,0.019849655
10/12/07,1.880513817,1.086633232,-0.63111116,0.084245828,0.059560786
11/12/07,-0.61229322,-0.333397363,0.025619773,1.48506339,0.019849655
12/12/07,0.448537803,-0.220931738,0.912493776,1.545248525,0.019849655
13/12/07,3.51781392,-2.958312965,0.133178091,-0.737307841,0.019849655
14/12/07,1.414644776,0.917530095,-0.544894697,0.514253779,0.019637416
17/12/07,2.429790536,-0.537902263,-1.544438917,-4.638548415,0.058923817
18/12/07,-1.0773479,0.284584116,0.058822255,-0.023454053,0.019637416
19/12/07,0.768168575,0.753436702,-0.604855968,0.221639846,0.019637416
20/12/07,-1.064729402,0.470834079,-0.608041477,0.048875797,0.019425268
24/12/07,-1.759605823,0.185558015,-0.681652333,2.949289232,0.077723715
26/12/07,-0.11238493,1.583682516,1.747043623,2.114662105,0.038854309
27/12/07,0.769918387,1.363712188,0.277283777,0.383734054,0.019425268
28/12/07,0.951389658,0.933666409,0.821261965,1.237024626,0.019425268
31/12/07,0.458033007,2.032379382,0.081093939,1.807796016,0.058287124
01/01/08,2.413940442,-0.116014781,0.661945853,0.74557748,0.019425268
02/01/08,1.041163385,-0.105231247,1.027456052,0.785846135,0.019425268
03/01/08,-1.293389584,2.337618332,1.457276155,0.35691212,0.019425268
04/01/08,-0.718111494,0.325298036,0.784855684,0.954176676,0.0185758
07/01/08,1.675177937,-0.638095673,0.450672899,-0.04322533,0.055737753
08/01/08,-1.36309353,-2.124959407,-0.617035756,-1.080422422,0.0185758
09/01/08,-0.879084705,-0.081790391,-1.104068197,-0.692533651,0.0185758
10/01/08,-0.043133854,-1.784804428,-0.584928537,-2.891836037,0.0185758
11/01/08,-1.420440314,-0.931926262,0.395508451,0.054923167,0.0185758
14/01/08,-0.19257128,1.588887959,1.436375039,0.561750075,0.055737753
15/01/08,0.928532417,0.528497827,0.288606974,-1.780317652,0.0185758
16/01/08,0.529964709,-0.433828664,-0.490199979,-2.223327369,0.0185758
17/01/08,1.802070765,0.663150804,0.40528161,0.180584118,0.0185758
18/01/08,0.59053704,-0.910346256,-1.462983994,-4.320036909,0.01878835
21/01/08,1.978400773,-1.277678848,-1.887625127,-10.33195273,0.05637564
22/01/08,0.936231233,-1.957535874,-0.279505685,-7.149290536,0.01878835
23/01/08,-4.426212287,-1.471998692,-1.041035037,6.213608791,0.01878835
24/01/08,0.458755037,-1.221923443,-1.223027022,-3.77890206,0.01878835
25/01/08,-3.843579824,0.587194582,0.851308622,6.180670523,0.019000735
28/01/08,1.134525146,-0.330151494,-0.181478799,-2.186528705,0.057013036
29/01/08,-0.61266072,2.12469443,-0.72562108,0.586664818,0.019000735
30/01/08,1.423555036,-1.100634867,-0.918418525,-2.344590085,0.019000735
31/01/08,0.265098594,-1.10386651,-0.468460193,-0.620655546,0.019000735
01/02/08,-3.374125184,0.568915647,-1.663003192,2.195696069,0.019212956
04/02/08,-0.936316983,1.126334352,-0.536648322,3.224521187,0.057649942
05/02/08,-0.373921973,1.925215729,1.631783091,1.112336252,0.019212956
06/02/08,1.813909903,1.45117018,1.287709767,-2.02630597,0.019212956
07/02/08,2.095506132,-0.021594449,-0.834848444,-3.435757592,0.019212956
08/02/08,-1.725588793,-1.296997692,-2.069524129,-1.092029238,0.019212956
11/02/08,0.727030353,0.389030151,-2.456695066,-5.312035218,0.057649942
12/02/08,-2.939846654,0.945867678,-0.156847726,-1.39618493,0.019212956
13/02/08,-2.812783328,-0.200668169,0.265319627,0.798228995,0.019212956
14/02/08,-2.07641676,0.184534349,2.517526694,5.61725233,0.019212956
15/02/08,0.099746533,0.123949789,1.22141837,2.06715201,0.019212956
18/02/08,0.633179176,1.925514489,0.654500162,-0.086265455,0.057649942
19/02/08,0.735485325,-1.186692566,-0.534744444,0.02105875,0.019212956
20/02/08,1.061579674,-0.427197766,-1.000350972,-2.173212428,0.019212956
21/02/08,-0.757069622,-0.117656192,-0.912749962,1.141294495,0.019212956
22/02/08,0.562719935,-0.78602782,-0.084628126,-1.168112945,0.019531362
25/02/08,-2.388067945,-0.075164484,-0.059189802,1.116896851,0.058605532
26/02/08,-0.941052605,1.36706808,0.298092862,1.44290107,0.019531362
27/02/08,0.540856853,0.463101459,0.849084724,-0.038543191,0.019531362
28/02/08,0.134652635,-0.236829406,-0.09429086,-0.01366334,0.019531362
29/02/08,-0.57337816,0.275970454,-0.457641862,-0.914544546,0.019637416
03/03/08,0.360320666,0.928061022,-1.584501312,-4.522563863,0.058923817
04/03/08,-0.707793382,-0.091961091,-0.666835112,-2.2747856,0.019637416
05/03/08,-1.459824745,-1.516959109,-1.043015154,0.417640266,0.019637416
07/03/08,-1.221765787,0.518656082,-0.701501012,-3.481003661,0.039172614
10/03/08,-3.727056211,1.626107762,-0.256682402,0.218281998,0.058605532
11/03/08,1.671714352,0.391303017,2.47163643,2.891195483,0.019531362
12/03/08,-1.720723037,0.917626449,0.39515875,-0.066229099,0.019531362
13/03/08,1.374007117,-3.061895097,-2.280739055,-5.913769,0.019531362
14/03/08,-2.5154781,0.778117894,1.74025112,2.308994659,0.019531362
17/03/08,-0.608111729,-0.950138598,-2.080297228,-5.71887125,0.058605532
18/03/08,-2.267323597,0.461487452,-0.990485255,-0.071411773,0.019531362
19/03/08,-2.585919334,-0.463096132,-1.573707874,-0.078527617,0.019531362
24/03/08,-1.278529574,-3.845084554,-2.059555105,-1.258961768,0.097482571
25/03/08,-0.668547728,0.513505975,0.835421069,5.601479288,0.019319132
26/03/08,2.436668006,0.155133143,0.454811449,-0.324637997,0.019319132
27/03/08,0.479078499,-0.793332048,0.399610076,0.180083397,0.019319132
28/03/08,1.387338841,2.280191498,1.246567321,3.517643278,0.019106993
31/03/08,1.593974633,0.346475601,-0.565966628,-2.776916277,0.057331933
01/04/08,-0.404996197,1.538357903,-0.002475987,0.291005741,0.019106993
02/04/08,1.4493674,-0.384456158,-1.495411747,0.096345775,0.019106993
03/04/08,-1.079596076,1.558649534,-1.589877641,0.092729844,0.019106993
04/04/08,0.140642604,0.515776873,-0.490123052,-2.224353176,0.018363342
07/04/08,-0.954181354,-1.014154869,0.06017282,2.094407771,0.055100143
08/04/08,1.104122021,0.087036391,0.467331645,-0.318270789,0.018363342
09/04/08,0.698951973,-0.096922296,0.54600329,1.130836071,0.018363342
10/04/08,-0.140062455,1.581235653,0.564433929,0.283685063,0.018363342
11/04/08,-1.252601679,0.702992236,0.839873393,1.13879145,0.019106993
15/04/08,1.016232088,-1.535213256,-2.091411871,1.589247059,0.076449881
16/04/08,1.045769514,1.194054664,-1.779791289,0.380136623,0.019106993
17/04/08,0.39035551,1.391296742,-1.702262741,1.353137297,0.019637416
21/04/08,0.182443066,1.261599404,0.941036178,1.618853405,0.078572804
22/04/08,0.805216042,-0.034506868,3.000051881,0.195241139,0.019637416
23/04/08,0.568744545,-0.086494242,-1.192104074,-0.315550697,0.019637416
24/04/08,0.596838398,-0.772287097,0.060429291,-0.545156286,0.019637416
25/04/08,-1.335389667,-0.795883319,0.826476897,1.577766583,0.019637416
28/04/08,-0.188083846,0.314957935,0.314547417,0.013846866,0.058923817
29/04/08,-0.76073359,-0.482314109,-1.053971924,1.658289016,0.019637416
30/04/08,0.70827712,-2.088222122,-0.28823795,0.012203497,0.019637416
02/05/08,-0.837993984,-0.006429592,0.024167026,1.156770949,0.039066498
05/05/08,0.149948349,1.109398989,0.65429669,-0.104692732,0.058287124
06/05/08,-0.387499103,1.256719373,-0.532095581,-1.239604219,0.019425268
07/05/08,-0.990845773,2.541838579,-0.311236728,-0.506973605,0.019425268
08/05/08,-0.076805203,0.436725667,0.323812716,-0.531430899,0.019425268
09/05/08,0.071784769,-0.589910096,-0.339353838,-2.132369033,0.019319132
12/05/08,-3.281695138,2.811598198,0.47047092,0.129747114,0.057968594
13/05/08,1.963327953,-2.320069058,-0.39540852,-0.771188906,0.019319132
14/05/08,-0.880954049,1.468656567,-0.475707758,1.051707606,0.019319132
15/05/08,-0.41514689,-0.187255207,0.378509593,1.714318626,0.019319132
16/05/08,-1.172837017,2.566205138,0.493065023,0.744144908,0.019531362
20/05/08,-0.570143633,3.231476112,0.335542388,-0.934325268,0.078148341
21/05/08,0.628261885,-0.196483269,0.713031333,0.891758867,0.019531362
22/05/08,0.31680037,-0.337867635,-0.328462135,-1.397896757,0.019531362
23/05/08,0.259812698,-0.77522987,-0.465361343,-1.788693157,0.019743429
26/05/08,-0.769373724,0.167146717,-1.512849219,-1.948522033,0.05924198
27/05/08,-0.432051792,-0.870760018,-0.176697904,-0.543922814,0.019743429
28/05/08,0.636971387,-0.376755229,0.219799685,0.877260525,0.019743429
29/05/08,0.75385805,0.476596308,0.277297628,-1.005259878,0.019743429
30/05/08,-0.474188487,-1.292353096,-0.988523256,0.278607462,0.019743429
02/06/08,0.911319353,-0.884175146,-0.419708347,-2.719393505,0.05924198
03/06/08,-1.475475581,1.379069316,0.133420611,-0.605113376,0.019743429
04/06/08,1.811610155,-1.800482877,-0.83972279,-2.987905987,0.019743429
05/06/08,-1.293273383,-0.556130439,-0.09294092,1.327211825,0.019743429
06/06/08,-1.03678588,2.978267267,-0.027486356,-0.74953116,0.019955586
09/06/08,-2.745196352,1.432325972,0.863236038,-2.787815347,0.059878704
10/06/08,0.342318773,-0.476415226,0.464948696,-0.995979248,0.019955586
11/06/08,1.006259716,-0.756870274,-0.369836442,1.521399236,0.019955586
12/06/08,0.548640658,-0.028523217,0.972555924,0.485340956,0.019955586
13/06/08,2.031767002,-0.043913422,-0.566005583,-0.287380294,0.020273387
16/06/08,0.601518266,-0.204087,0.295901079,1.095637264,0.060832492
17/06/08,0.748262204,-0.632584306,-0.622873686,1.455530966,0.020273387
18/06/08,0.933008484,-0.056865332,-0.529014184,-1.114306239,0.020273387
19/06/08,-0.803757424,1.171219992,-0.144774524,-1.559751622,0.020273387
20/06/08,0.596183432,-0.928700455,-0.321175243,-3.557991752,0.021226111
23/06/08,-1.40569628,-0.185061755,-0.953343194,-2.832846989,0.063691851
24/06/08,0.774513594,-0.679267326,-0.314524474,-1.990544522,0.021226111
25/06/08,-1.467863322,1.038853041,-0.465491993,1.372658966,0.021226111
26/06/08,0.063186367,0.389553486,1.038474801,0.831828894,0.021226111
27/06/08,0.146201828,1.412352072,-0.144184574,-3.649826976,0.022916005
30/06/08,-1.32702087,0.242810598,0.202227064,-2.753449688,0.068763772
01/07/08,-0.642827916,-1.506739922,0.516788939,-3.890202825,0.022916005
02/07/08,-1.337588761,-1.10287962,0.10665029,4.050435083,0.022916005
03/07/08,0.882578011,0.443832901,0.288591114,-3.74350892,0.022916005
04/07/08,1.079341709,-1.066205513,-1.68278098,2.016351259,0.023126985
07/07/08,2.584529204,-0.636980446,-1.639799654,0.578540021,0.069397001
08/07/08,-0.448832645,0.540970241,-0.044970837,-0.638364201,0.023126985
09/07/08,-0.195210834,-0.788215867,-0.654236451,3.870109356,0.023126985
10/07/08,-0.549600641,0.724839757,-0.067518237,0.104728297,0.023126985
11/07/08,0.499936259,1.023647897,0.420039187,-2.58755828,0.023653976
14/07/08,-0.820303238,-0.434970156,1.211440434,-0.226420985,0.070978715
15/07/08,0.475348788,0.326339625,-0.236481172,-3.802421063,0.023653976
16/07/08,0.825946151,-1.257312736,0.838157252,-1.287897989,0.023653976
17/07/08,0.01614919,-1.557978188,-0.903760859,2.264595844,0.023653976
18/07/08,-1.283858395,0.270895232,0.297338323,2.647294918,0.02386464
21/07/08,-0.583082991,-0.884013299,0.758452992,0.663540508,0.071611008
22/07/08,-1.160371809,1.657163234,0.019223681,1.864805196,0.02386464
23/07/08,0.091044201,-1.399445966,-1.018510671,4.970843853,0.02386464
24/07/08,-0.332474165,2.177379864,0.692936702,-0.474158325,0.02386464
25/07/08,1.257054503,0.350296768,-0.190108764,-1.450294508,0.023759203
28/07/08,0.830917053,0.737691667,-0.130307059,0.831729131,0.071294545
29/07/08,0.977964424,0.541602332,1.798049731,-2.317918375,0.023759203
30/07/08,-1.261701345,0.126995046,0.36247425,2.610498441,0.023759203
31/07/08,-0.403942541,0.126182344,0.915561617,0.503689153,0.023759203
01/08/08,-0.48977015,-0.213698732,0.604295327,1.683776207,0.024495916
04/08/08,1.202296046,1.537839737,-0.247376612,0.477149932,0.07350575
05/08/08,0.623680087,-2.340072496,-2.530797246,1.698846869,0.024495916
06/08/08,-0.560259462,-0.177914865,-0.791252686,-0.024807351,0.024495916
07/08/08,-0.661632155,1.200370136,-0.708483433,-0.045749458,0.024495916
08/08/08,1.169444059,-1.57554012,0.463471352,0.162421563,0.02418046
11/08/08,-0.343292257,-0.877893329,-0.830489428,1.69237877,0.072558921
12/08/08,0.528216346,0.775552805,0.211938895,-1.127829625,0.02418046
13/08/08,-0.414239064,0.333927662,0.05717852,-0.10791179,0.02418046
14/08/08,-0.533566802,0.594698118,0.984549014,-1.865766852,0.023969787
18/08/08,0.79741045,-0.893492112,0.393047748,-1.168631967,0.095913625
19/08/08,0.049769006,-0.198852208,0.573777673,-0.553792975,0.023969787
20/08/08,0.230244605,-0.119374638,-0.390860701,1.130391287,0.023969787
21/08/08,-0.021683133,0.677620224,0.390199378,-2.603206236,0.023969787
22/08/08,-0.763510634,0.025570525,0.422027963,0.487270849,0.023969787
25/08/08,0.185457488,-0.074716357,-0.626476683,-0.220333657,0.071926598
26/08/08,-0.330680432,-0.335432569,-0.024129329,-0.103213223,0.023969787
27/08/08,-0.140934722,0.038349953,0.063755691,-0.759957035,0.023969787
28/08/08,0.007172121,0.745610399,-0.144108521,-1.74848642,0.023969787
29/08/08,-0.430279646,-1.475741181,-0.367560621,2.777933129,0.023759203
01/09/08,0.446340517,0.060649658,0.029997189,-0.240755921,0.071294545
02/09/08,-1.15090163,-0.36755928,-0.9214972,2.519510286,0.023759203
04/09/08,0.74226209,-0.328091812,-0.601273534,-1.078454155,0.047524051
05/09/08,0.718537968,-0.018074324,-0.192942031,-1.860430131,0.023653976
08/09/08,-0.786973476,-0.272273037,-0.283465016,2.01405621,0.070978715
09/09/08,0.134756214,-0.491191937,-0.020882979,-0.156139725,0.023653976
10/09/08,0.980601998,0.314097568,-0.619127505,-1.645946603,0.023653976
11/09/08,0.749129979,0.234699352,-0.23098505,-2.181152529,0.023653976
12/09/08,-0.19833552,-0.117461795,0.253684817,-1.505598456,0.022916005
15/09/08,-0.532637657,-0.61291682,0.918402413,-4.124737961,0.068763772
16/09/08,-0.764993563,0.232770499,0.46266176,-0.947706005,0.022916005
17/09/08,0.136133608,0.909410291,0.37093855,-1.655730789,0.022916005
18/09/08,-1.530089146,-0.293577443,1.131548168,-0.381135733,0.022916005
19/09/08,-1.403745144,0.81749836,0.77349812,4.341224336,0.022705116
22/09/08,0.067187324,-0.02871331,0.506016258,-0.419368461,0.068130815
23/09/08,-0.412691928,0.448015409,0.683828488,-1.762923916,0.022705116
24/09/08,-0.716467045,-0.346064165,0.305230509,0.608113821,0.022705116
25/09/08,0.046969765,0.075537468,0.46579395,-1.079376303,0.022705116
26/09/08,-0.297224817,-0.208702524,1.040010606,-2.965543588,0.022494064
29/09/08,-1.29015764,-0.479370178,1.348675317,-3.717133635,0.067497374
30/09/08,-0.839298871,0.637489747,-0.372315678,1.12098136,0.022494064
01/10/08,-0.054384606,0.091648968,-0.30788647,0.529990069,0.022494064
03/10/08,0.771568577,0.399058911,1.365191535,-3.237314586,0.045731704
06/10/08,-0.420649941,-0.52162266,3.617755956,-6.308039117,0.069713435
07/10/08,-1.599858738,0.258982054,1.185696876,-0.653978466,0.023232414
08/10/08,-1.900945371,0.16211964,1.318645782,-3.44218362,0.023232414
10/10/08,0.215347388,0.397323727,3.673072532,-7.071892084,0.045520441
13/10/08,-2.391527714,-0.011502044,-2.793371082,5.154755985,0.066863448
14/10/08,0.787199233,1.094249113,-1.050071575,1.192386702,0.022282851
15/10/08,-0.262438546,0.03225174,2.570254459,-5.131108058,0.022282851
16/10/08,-0.040785543,-0.264099899,-1.531464874,-2.104247935,0.022282851
17/10/08,0.832758669,0.302606862,3.081666658,-4.863487616,0.022810707
20/10/08,-2.458322514,0.050776084,1.565921082,0.500777491,0.068447732
21/10/08,-0.770180181,-0.26588201,-1.8072206,3.298823861,0.022810707
22/10/08,2.931619223,-0.065088132,2.104028555,-4.423457957,0.022810707
23/10/08,1.492008432,-0.177318582,2.727047721,-3.921254394,0.022810707
24/10/08,3.280134125,-0.215964136,3.838244372,-10.66208597,0.019000735
27/10/08,-1.212853271,-1.108578633,-1.505146449,-3.015841242,0.057013036
28/10/08,0.059449998,0.77768418,-2.503835442,6.066475036,0.019000735
29/10/08,-3.607583267,0.394981908,2.164869425,0.305379465,0.019000735
31/10/08,-2.890137174,-0.578340676,-1.162353665,5.522472429,0.038641882
03/11/08,-0.624679837,0.48057355,-4.329301673,4.732934798,0.058923817
04/11/08,-0.828006387,0.745015749,-4.353956368,3.016184993,0.019637416
05/11/08,1.834164405,-0.048515788,2.57118886,-3.798104132,0.019637416
06/11/08,1.2773544,0.268217062,1.081137553,-3.02684527,0.019637416
07/11/08,-2.641249149,-0.295197626,-1.455326513,2.359017921,0.019531362
10/11/08,-3.191672824,0.087030446,-2.48970587,5.477648449,0.058605532
11/11/08,2.503414574,0.322733484,2.998434648,-5.33859692,0.019531362
12/11/08,-0.311893313,0.316258501,2.226129433,-2.574258084,0.019531362
14/11/08,0.465437219,0.383823844,1.597654927,-1.66101601,0.038960424
17/11/08,-1.660144023,-0.277358257,2.576360212,-1.052234816,0.058287124
18/11/08,0.832651527,-0.698385841,0.782132122,-3.577234795,0.019425268
19/11/08,-0.470374264,0.227681393,1.333619171,-1.616020624,0.019425268
20/11/08,0.30501565,-0.072758715,3.048110491,-3.16747628,0.019425268
21/11/08,-3.609101515,0.80841861,1.402910318,3.560618667,0.019319132
24/11/08,-1.435333976,-1.032611998,1.789465337,0.697043797,0.057968594
25/11/08,0.29884896,0.139599985,1.176674362,-1.546556972,0.019319132
26/11/08,-2.318182051,0.207041755,0.34753132,1.897329821,0.019319132
28/11/08,-0.102767532,-0.351067329,1.378512296,0.043208031,0.038217473
01/12/08,1.213830949,0.23652415,-0.323786926,-1.980626233,0.056694783
02/12/08,0.060156367,-0.086875869,0.133398254,-0.955421482,0.018894691
03/12/08,-0.094080994,-0.248401555,-2.803537258,0.274716292,0.018894691
04/12/08,-2.103985096,0.049292761,-3.69536971,4.060582908,0.018894691
05/12/08,2.837916546,0.44213461,-0.389080336,-2.264801284,0.017512376
08/12/08,-1.300447952,0.088133539,-1.301150567,1.704844709,0.052546329
10/12/08,-3.021607419,-0.008852444,-2.544868187,4.240130787,0.035027819
11/12/08,1.58505461,-0.600136663,-2.392826509,0.295896779,0.017512376
12/12/08,1.431818588,0.650750908,-3.295059344,0.406180391,0.015058895
15/12/08,0.740245729,-0.16237761,-4.398450575,2.671397462,0.045183487
16/12/08,0.994504833,0.181731116,-2.604251888,2.629677608,0.015058895
17/12/08,0.215676413,-0.260525072,3.308697953,-3.075127776,0.015058895
18/12/08,-1.588472104,-0.306625756,-1.733366958,2.803952808,0.015058895
19/12/08,-0.269566139,-0.755819631,-2.489393629,0.93727575,0.014523959
22/12/08,0.733484272,-0.098133459,0.305739067,-0.903778986,0.043578207
23/12/08,-0.804135002,-0.509342233,2.585598064,-2.20641482,0.014523959
24/12/08,-0.402677496,0.487108743,0.900624941,-1.596509361,0.014523959
26/12/08,0.205308512,0.019397105,0.999701701,-1.786697299,0.027978951
29/12/08,-1.587006931,-0.481109756,-0.343579229,1.741168917,0.040364542
30/12/08,0.386995281,-0.340198462,-1.285956227,1.841481422,0.013453038
31/12/08,1.263099168,0.027153449,-0.885839753,-0.075764858,0.013453038
01/01/09,0.471377669,1.417762824,-3.469240248,2.979999903,0.013453038
02/01/09,1.007994637,-0.117952181,-1.866918522,0.757767809,0.012594799
05/01/09,-0.957227612,-0.457784723,-1.72292432,1.892706636,0.037789157
06/01/09,-0.371478832,-0.326598677,-0.47353002,-0.245388141,0.012594799
07/01/09,-1.063105417,-0.296660297,7.942488633,-6.293948455,0.012594799
09/01/09,-0.78230854,-0.487143246,3.95278082,-2.195631706,0.025191185
12/01/09,1.07254169,0.63892713,0.530449346,-2.692814147,0.037789157
13/01/09,-0.198209486,0.696360231,1.463766027,-1.11711517,0.012594799
14/01/09,-2.021919706,0.662529443,-0.628670426,2.998151042,0.012594799
15/01/09,1.176422209,-0.320948552,1.701136527,-2.683701647,0.012594799
16/01/09,-2.608013946,0.480512143,0.484369963,2.597321116,0.012272431
19/01/09,0.044179304,0.030946653,-0.736967559,0.756643645,0.036821811
20/01/09,0.223647805,0.228355607,0.86923567,-1.171276018,0.012272431
21/01/09,1.03506754,0.135470872,1.126446996,-2.678833813,0.012272431
22/01/09,-0.834193006,0.03598738,2.959112874,-0.579492499,0.012272431
23/01/09,-0.200887551,0.06269615,1.165738854,-1.034479919,0.012487298
27/01/09,-2.493059766,-0.388896975,0.312221445,2.50346771,0.049958548
28/01/09,-1.063356026,-0.944712554,-0.843029623,2.541158551,0.012487298
29/01/09,0.736721224,1.152649097,-0.000575819,-0.86583223,0.012487298
30/01/09,-1.165015033,0.27348409,-1.289907721,1.636770298,0.012809414
02/02/09,1.200265444,1.174598867,2.370824222,-2.629033234,0.038433166
03/02/09,-0.589253055,0.125987636,2.286004854,0.20947003,0.012809414
04/02/09,-0.685819198,0.454192673,-0.502586493,0.460799563,0.012809414
05/02/09,-0.455027711,0.132898157,0.294100751,-0.786017155,0.012809414
06/02/09,-0.81791851,-0.696722306,-0.254342338,1.989818303,0.01291679
09/02/09,-0.996993272,-0.442239802,-1.316250256,2.320516089,0.038755375
10/02/09,0.489044033,-0.252200817,-1.483841425,0.411139459,0.01291679
11/02/09,0.539229101,-0.002756796,-0.570967367,-0.164046272,0.01291679
12/02/09,0.981378111,0.798308552,-1.249373102,-0.668937801,0.01291679
13/02/09,-0.529365993,-0.468370394,-0.811011609,1.64558654,0.012809414
16/02/09,0.87916825,-0.172000423,1.338698901,-2.880378855,0.038433166
17/02/09,0.124822306,0.145034114,2.189680898,-2.278319742,0.012809414
18/02/09,-0.470078827,-0.153540386,0.561800929,0.26573064,0.012809414
19/02/09,-0.648238104,0.250193586,0.303385701,0.340026641,0.012809414
20/02/09,0.258451923,-0.236559458,1.099995284,-1.701487097,0.012809414
24/02/09,-0.709057013,-0.428107873,0.933285507,-0.422341002,0.05081767
25/02/09,-0.185296297,-0.248270665,0.626175961,0.830635042,0.012701997
26/02/09,-0.529438758,-0.782920504,0.401354872,0.778282093,0.012701997
27/02/09,-0.016028121,0.373701222,0.123219898,-0.71157968,0.012701997
02/03/09,0.666660394,0.407456292,1.178824494,-2.534024422,0.038110832
03/03/09,0.013422016,-0.208127693,0.695542136,-1.610632029,0.012701997
04/03/09,-0.998480735,-0.16990871,0.665930357,0.743683433,0.012701997
05/03/09,0.354143668,-0.108417216,0.813613438,-2.158038178,0.012701997
06/03/09,-1.232066229,0.296423871,1.118173021,1.003873881,0.012487298
09/03/09,0.71718038,0.078845896,0.830047883,-1.742674117,0.037466572
12/03/09,-0.775602993,0.152642777,0.05973074,1.042889002,0.037466572
13/03/09,-1.319866381,-0.236465379,-2.325619759,3.153949397,0.012272431
16/03/09,0.097115546,-0.268479943,-2.24087607,2.254389766,0.036821811
17/03/09,0.694032777,0.279337705,-0.516743807,-0.31052109,0.012272431
18/03/09,0.791207181,-1.131386676,-2.425923138,1.503647371,0.012272431
19/03/09,0.424669165,-0.023382163,-0.1345896,0.427268112,0.012272431
20/03/09,0.228065529,-0.197320371,-0.329223337,-0.154111075,0.013023862
23/03/09,-2.044931291,-0.494176696,-0.298630095,3.588713129,0.039076675
24/03/09,-0.086662536,-0.003539277,0.873043415,-0.489379413,0.013023862
25/03/09,-0.713338354,-0.535478002,-1.767484151,1.179125445,0.013023862
